"almondnuts","brazil_nuts","celery","code","eggs","gluten","hazelnut","ingredients","lupin","macadamia_nuts","milk","mustard","new_lang","nuts","peanut","sesame","source","soy"
"1","1","0","4104420056268","0","2","0","Zutaten / Inhaltsstoffe: Dinkelvollkornschrot* (78%); Sesam* (9%); ungehärtetes Palmkernfett*; Meersalz; Gerstenmalz*; Hefe*; Backtriebmittel: Natriumhydrogencarbonat. Kann Spuren von Soja; Nüssen; Mandeln und Milch enthalten. * aus ökologischer Landwirtschaft ** aus biologisch-dynamischer Landwirtschaft",,"1","0","0","ingredients / Inhaltsstoffe: spelled -grain smoother* (78%); sesame* (9%); ungehärtetes Palmkernfett*; sea-salt; barley malt*; yeast*; baking agent: sodium bicarbonate. can traces von soy bean; nuts; almond and milk contain. * out of ecological agriculture ** out of biologisch-dynamischer agriculture","1","0",,"dasistdrin","0"
"1","1","0","4104420056268","0","2","0","Duits: Dinkelvollkornschrot 81 %; Sesam 8 %; Palmfett ungehärtet; Meersalz; Hefe; Gerstenmalzextrakt; Backtriebmittel: Natriumhydrogencarbonat Allergenen: Gluten; Sesamzaad","0","1","0","0","german: spelled -grain smoother 81 %; sesame 8 %; palm fat cautionary; sea-salt; yeast; barley malt extract; baking agent: sodium bicarbonate allergen: gluten; sesame seed","1","0","0","open_food_facts","0"
"1","1","0","4104420056268","0","2","0","82% Volkoren speltmeel|8% sesam|koolzaadolie|zeezout|gist|gerstemoutmeel|natriumwaterstofcarbonaat (E500ii) (natriumbicarbonaat)","0","1","0","0","82% whole grain spelled flour|8% sesame|koolzaadolie|sea salt|yeast|barley malt flour|natriumwaterstofcarbonaat (e500ii) (natriumbicarbonaat)","1","0","2","piccantino","0"
"0","0","0","4104420073524","0","0","0","Duits: frische Bio Vollmilch 3;7% Allergenen: Melk","0","0","2","0","german: freshness bio full milk 3;7% allergen: milk","0","0","0","alnatura","0"
"0","0","0","4104420073524","0","0","0","Zutaten / Inhaltsstoffe: Frische Vollmilch*. * aus ökologischer Landwirtschaft ** aus biologisch-dynamischer Landwirtschaft",,"0","2","0","ingredients / Inhaltsstoffe: freshness full milk*. * out of ecological agriculture ** out of biologisch-dynamischer agriculture","0","0",,"dasistdrin","0"
"0","0","0","4104420073524","0","0","0","Duits: frische Bio Vollmilch 3;7% Allergenen: Melk","0","0","2","0","german: freshness bio full milk 3;7% allergen: milk","0","0","0","open_food_facts","0"
"2","0","0","4104420025547","0","0","2","Zutaten / Inhaltsstoffe: Mandeln (blanchierte Mandeln)*. Kann Spuren von erdnüssen und anderen Nüssen enthalten. * aus ökologischer Landwirtschaft ** aus biologisch-dynamischer Landwirtschaft",,"2","0","0","ingredients / Inhaltsstoffe: almond (blanchierte almond)*. can traces von peanut and others nuts contain. * out of ecological agriculture ** out of biologisch-dynamischer agriculture","2","1",,"dasistdrin","0"
"1","1","2","4104420077621","0","2","2","Duits: Wasser; Sojabohnen 20 %; Mandeln 4%; Haselnüsse 4%; Sojasauce Tamari (Wasser; Sojabohnen; Meersalz); Meersalz; Karotten; Sellerie; Zwiebeln; Lauch; Kräuter; Gewürze; Maismehl; Sonnenblumenöl; Buchenholzrauch Allergenen: Selderij; Noten; Soja","0","2","0","0","german: water; soybeans 20 %; almond 4%; hazelnuts 4%; soy sauce tamari (water; soybeans; sea-salt); sea-salt; carrot; celery; onion; leek; herbs; spices; corn flour; sunflower oil; beech wood smoke allergen: celery; nuts; soy bean","2","0","0","alnatura","2"
"1","1","2","4104420077621","0","2","2","Zutaten / Inhaltsstoffe: Wasser; Sojabohnen* (16%); geröstete Mandeln* (3;5%); geröstete Haselnüsse* (3;5%); Sojasauce* (Wasser; Sojabohnen*; Weizen*; Meersalz); Gemüsebrühe* (Meersalz; Karotten*; Sellerie*; Zwiebeln*; Maismehl*; Sonnenblumenöl*); Gewürze*; Kräuter*; Gerinnungsmittel: Calciumsulfat; Nigari (Magnesiumchlorid); Buchenholzrauch. Enthält Hefeextrakt. Kann Spuren von erdnüssen enthalten. * aus ökologischer Landwirtschaft ** aus biologisch-dynamischer Landwirtschaft",,"2","0","0","ingredients / Inhaltsstoffe: water; soybeans* (16%); geröstete almond* (3;5%); geröstete hazelnuts* (3;5%); soy sauce* (water; soybeans*; wheat*; sea-salt); vegetable broth* (sea-salt; carrot*; celery*; onion*; corn flour*; sunflower oil*); spices*; herbs*; coagulation: calcium sulfate; nigari (magnesium chloride); beech wood smoke. contains hefe extract. can traces von peanut contain. * out of ecological agriculture ** out of biologisch-dynamischer agriculture","2","0",,"dasistdrin","2"
"1","1","2","4104420077621","0","2","2","Duits: Wasser; Sojabohnen 20 %; Mandeln 4%; Haselnüsse 4%; Sojasauce Tamari (Wasser; Sojabohnen; Meersalz); Meersalz; Karotten; Sellerie; Zwiebeln; Lauch; Kräuter; Gewürze; Maismehl; Sonnenblumenöl; Buchenholzrauch Allergenen: Selderij; Noten; Soja","0","2","0","0","german: water; soybeans 20 %; almond 4%; hazelnuts 4%; soy sauce tamari (water; soybeans; sea-salt); sea-salt; carrot; celery; onion; leek; herbs; spices; corn flour; sunflower oil; beech wood smoke allergen: celery; nuts; soy bean","2","0","0","open_food_facts","2"
"1","1","2","4104420077621","0","2","2","water|20% soja bonen|4% amandelen|4% hazelnoten|tamari|water|soja bonen|zeezout|zeezout|wortel|selderij|uien|prei|kruiden|kruiden|maïsmeel|zonnebloemolie|beukenhout rook","0","2","0","0","water|20% soy bean bonen|4% almond|4% hazelnut|tamari|water|soy bean bonen|sea salt|sea salt|wortel|celery|onions|prei|spices|spices|corn flour|sunflower oil|beukenhout rook","2","0","0","piccantino","2"
"0","0","0","4104420142121","0","0","0","Duits: 88% Teeaufguss (Wasser; Schwarztee* Steviablätter*); Pfirsichmark* 4;3%; Traubensaftkonzentrat* 4;3 %; Maracujasaft* 3 %; Zitronensaft* *aus biologischer Landwirtschaft Extraktgehalt: 1;2g/l","0","0","0","0","german: 88% teeaufguss (water; black tea* stevia leaves*); peach pulp* 4;3%; grape juice concentrate* 4;3 %; passion fruit juice* 3 %; lemon juice* *out of biological agriculture extract content: 1;2g/l","0","0","0","alnatura","0"
"0","0","0","4104420142121","0","0","0","Duits: 88% Teeaufguss (Wasser; Schwarztee* Steviablätter*); Pfirsichmark* 4;3%; Traubensaftkonzentrat* 4;3 %; Maracujasaft* 3 %; Zitronensaft* *aus biologischer Landwirtschaft Extraktgehalt: 1;2g/l","0","0","0","0","german: 88% teeaufguss (water; black tea* stevia leaves*); peach pulp* 4;3%; grape juice concentrate* 4;3 %; passion fruit juice* 3 %; lemon juice* *out of biological agriculture extract content: 1;2g/l","0","0","0","open_food_facts","0"
"0","0","0","4104420142121","0","0","0","88% infusie|zwarte thee|stevia|4;3% perzik pulp|4;3% druivensap|3% passievruchtensap|citroensap","0","0","0","0","88% infusie|zwarte thee|stevia|4;3% perzik pulp|4;3% druivensap|3% passievruchtensap|citroensap","0","0","0","piccantino","0"
"0","2","0","4104420177963","0","0","2","Duits: Haselnüsse 45%; Rohrohrzucker; Palmfett; Vollmilchpulver 10%; Kakaopulver stark entölt 4%; Bourbonvanileschote gemahlen Allergenen: Melk; Noten Sporen: Lupine; Noten; Pinda; Sesamzaad","0","0","2","0","german: hazelnuts 45%; pipe sugar; palm fat; milk powder 10%; cocoa powder stark entered 4%; bourbon vanilla bean ground allergen: milk; nuts trace: lupine; nuts; peanut; sesame seed","2","1","1","alnatura","0"
"0","2","0","4104420177963","0","0","2","Duits: Haselnüsse 45%; Rohrohrzucker; Palmfett; Vollmilchpulver 10%; Kakaopulver stark entölt 4%; Bourbonvanileschote gemahlen Allergenen: Melk; Noten Sporen: Lupine; Noten; Pinda; Sesamzaad","1","0","2","0","german: hazelnuts 45%; pipe sugar; palm fat; milk powder 10%; cocoa powder stark entered 4%; bourbon vanilla bean ground allergen: milk; nuts trace: lupine; nuts; peanut; sesame seed","2","1","1","open_food_facts","0"
"0","2","0","4104420177963","0","0","2","45% hazelnoten|ruwe rietsuiker|palmolie|10% magere melkpoeder|4% cacaopoeder (zwaar ont-olied)|gemalen bourbon vanillestokjes","1","0","2","0","45% hazelnut|rough cane sugar|palmolie|10% magere milk powder|4% cocoa powder (zwaar ont-olied)|gemalen bourbon vanillestokjes","2","1","1","piccantino","0"
"0","0","0","4104420095021","0","0","0","Duits: Wasser; Sojabohnen 8%; Meeresrotalge (Lithothamnium calcareum) 0;4%; Meersalz Allergenen: Soja","0","0","0","0","german: water; soybeans 8%; sea red algae (lithothamnium calcareum) 0;4%; sea-salt allergen: soy bean","0","0","0","alnatura","2"
"0","0","0","4104420095021","0","0","0","Zutaten / Inhaltsstoffe: Wasser; Sojabohnen* (8%); Rohrohrzucker*; Meeresrotalge (0;4%); Meersalz; Bourbon-Vanilleextrakt*. * aus ökologischer Landwirtschaft ** aus biologisch-dynamischer Landwirtschaft",,"0","0","0","ingredients / Inhaltsstoffe: water; soybeans* (8%); pipe sugar*; sea red algae (0;4%); sea-salt; Bourbon-Vanilleextrakt*. * out of ecological agriculture ** out of biologisch-dynamischer agriculture","0","0",,"dasistdrin","2"
"0","0","0","4104420095021","0","0","0","Duits: Wasser; Sojabohnen 8%; Meeresrotalge (Lithothamnium calcareum) 0;4%; Meersalz Allergenen: Soja","0","0","0","0","german: water; soybeans 8%; sea red algae (lithothamnium calcareum) 0;4%; sea-salt allergen: soy bean","0","0","0","open_food_facts","2"
"0","0","0","4104420133921","0","0","0","Duits: Joghurt Allergenen: Melk Sporen: Melk","0","0","2","0","german: yogurt allergen: milk trace: milk","0","0","0","alnatura","0"
"0","0","0","4104420133921","0","0","0","Duits: Joghurt Allergenen: Melk Sporen: Melk","0","0","2","0","german: yogurt allergen: milk trace: milk","0","0","0","open_food_facts","0"
"0","0","2","4104420031708","0","0","0","Duits: Meersalz; jodiert 85% (Meersalz unraffiniert; Kaliumjodat); Lauch; Sellerieblätter; Petersilie; Liebstöckel; Majoran; Basilikum; Fenchelknollen; Zwiebeln; Pastinaken; Karotten; Schnittlauch; Sellerieknollen; Chili. Allergenen: Selderij; de:sellerieknollen Sporen: Mosterd","0","0","0","1","german: sea-salt; iodized 85% (sea-salt unaffected; potassium); leek; seller; parsley; lovage; marjoram; basil; fennel bulbs; onion; paramedic; carrot; chives; celery; chili. allergen: celery; of:celery trace: mustard","0","0","0","alnatura","0"
"0","0","2","4104420031708","0","0","0","Zutaten / Inhaltsstoffe: Jodiertes Meersalz (Meersalz; Kaliumjodat) (85%); Lauch*; Sellerieblatt*; Petersilie*; Liebstöckel*; Majoran*; Basilikum*; Fenchelknolle*; Zwiebeln*; Pastinake*; Karotte*; Schnittlauch*; Sellerieknolle*; Chili*. Kann Spuren von Senf enthalten. *aus kontrolliertem ökologischem Anbau",,"0","0","1","ingredients / Inhaltsstoffe: Jodiertes sea-salt (sea-salt; potassium) (85%); leek*; Sellerieblatt*; parsley*; lovage*; marjoram*; basil*; Fenchelknolle*; onion*; pastinake*; carrot*; chives*; to celery*; chili*. can traces von mustard contain. *out of kontrolliertem ökologischem cultivation","0","0",,"dasistdrin","0"
"0","0","2","4104420031708","0","0","0","Duits: Meersalz; jodiert 85% (Meersalz unraffiniert; Kaliumjodat); Lauch; Sellerieblätter; Petersilie; Liebstöckel; Majoran; Basilikum; Fenchelknollen; Zwiebeln; Pastinaken; Karotten; Schnittlauch; Sellerieknollen; Chili. Allergenen: Selderij; de:sellerieknollen Sporen: Mosterd","0","0","0","1","german: sea-salt; iodized 85% (sea-salt unaffected; potassium); leek; seller; parsley; lovage; marjoram; basil; fennel bulbs; onion; paramedic; carrot; chives; celery; chili. allergen: celery; of:celery trace: mustard","0","0","0","open_food_facts","0"
"0","0","0","4104420082724","0","2","0","Zutaten / Inhaltsstoffe: Dinkelvollkornmehl** (37%); entrahmtes Milchpulver* (20%); Maltodextrin*; Süßmolkenpulver teilentmineralisiert* (12%); Palmöl*; Calciumcarbonat 200mg/100g+; Vitamin B1+; Vitamin A+; Vitamin D+. * aus ökologischer Landwirtschaft ** aus biologisch-dynamischer Landwirtschaft",,"0","2","0","ingredients / Inhaltsstoffe: spelled flour** (37%); entrahmtes milk powder* (20%); maltodextrin*; sweet whey powder teilentmineralisiert* (12%); palm oil*; Calciumcarbonat 200mg/100g+; vitamin B1+; vitamin A+; vitamin D+. * out of ecological agriculture ** out of biologisch-dynamischer agriculture","0","0",,"dasistdrin","0"
"0","0","1","4104420020443","1","2","0","Duits: Hafervollkornflocken* 24%; Dinkelvollkorn - grieß* 23%; Dinkelvollkornflocken* 16%; Cornflakes* (Maismehl*; Rohrohrzucker*; Meersalz); Zwiebeln* 5;7 %; Lauch* 4;4%; Karotten* 4;3 %; Sonnenblumenöl*; Meersalz; Tomatenpulver*; Zucchini*; Knoblauch*; Gewürze* (Pfeffer*; Macis*; Kur - kuma*); Kräuter* (Liebstöckelblätter*; Oregano*) *aus biologischer Landwirtschaft Allergenen: Gluten Sporen: Selderij; Eieren; Melk; Mosterd; Soja","0","0","1","1","german: the sea grains* 24%; whole grain spelled - semolina* 23%; wholemeal spelled flakes* 16%; cornflakes* (corn flour*; pipe sugar*; sea-salt); onion* 5;7 %; leek* 4;4%; carrot* 4;3 %; sunflower oil*; sea-salt; tomato*; zucchini*; garlic*; spices* (pepper*; macis*; where - same to you*); herbs* (lovelage leaves*; oregano*) *out of biological agriculture allergen: gluten trace: celery; eggs; milk; mustard; soy bean","0","0","0","alnatura","1"
"0","0","1","4104420020443","1","2","0","Zutaten / Inhaltsstoffe: 23;5% Vollkornhaferflocken*; 22% Vollkorndinkelgrieß*; 15;5% Vollkorndinkelflocken*; Cornflakes* (Mais*; Rohrohrzucker*; Meersalz; Maismalz*); 5;7% Zwiebeln*; 4;4% Lauch*; 4;3% Karotten*; Sonnenblumenöl*; Meersalz; 1;6% Tomaten*; 1;2% Zucchini*; Champignons*; Gewürze* (Knoblauch*; Pfeffer*; Macis*; Curcuma*); Kräuter* (Liebstöckelblätter*; Oregano*). Kann Spuren von Milch; Eiern; Soja; Senf und Sellerie enthalten. * aus ökologischer Landwirtschaft ** aus biologisch-dynamischer Landwirtschaft",,"0","1","1","ingredients / Inhaltsstoffe: 23;5% Vollkornhaferflocken*; 22% Vollkorndinkelgrieß*; 15;5% Vollkorndinkelflocken*; cornflakes* (more*; pipe sugar*; sea-salt; corn malt*); 5;7% onion*; 4;4% leek*; 4;3% carrot*; sunflower oil*; sea-salt; 1;6% tomatoes*; 1;2% zucchini*; mushrooms*; spices* (garlic*; pepper*; macis*; curcuma*); herbs* (lovelage leaves*; oregano*). can traces von milk; Eiern; soy bean; mustard and celery contain. * out of ecological agriculture ** out of biologisch-dynamischer agriculture","0","0",,"dasistdrin","1"
"0","0","1","4104420020443","1","2","0","HAFERVOLLKORNFLOCKEN* 24 %; DINKELVOLLKORNGRIEß*¹ 23 %; DINKELVOLLKORNFLOCKEN*¹ 16 %; cornflakes* (Maismehl*; Rohrohrzucker*; Meersalz); Zwiebeln* 5;7 %; Lauch* 4;4 %; Karotten* 4;3 %; Sonnenblumenöl*; Meersalz; Tomatenpulver*; Zucchini*; Knoblauch*; Gewürze* (Pfeffer*; Macis*; Kurkuma*); Kräuter* (Liebstöckelblätter*; Oregano*) *aus biologischer Landwirtschaft ¹DINKEL IST EINE WEIZENART. Kann Spuren von Ei; Soja; Milch; Sellerie und Senf enthalten.","0","0","1","1","the sea grains* 24 %; DINKELVOLLKORNGRIEß*¹ 23 %; wholemeal spelled flakes*¹ 16 %; cornflakes* (corn flour*; pipe sugar*; sea-salt); onion* 5;7 %; leek* 4;4 %; carrot* 4;3 %; sunflower oil*; sea-salt; tomato*; zucchini*; garlic*; spices* (pepper*; macis*; turmeric*); herbs* (lovelage leaves*; oregano*) *out of biological agriculture ¹DINKEL is one wheat species. can traces von no; soy bean; milk; celery and mustard contain.","0","0","0","migipedia","1"
"0","0","0","4104420020443","1","2","0","Duits: Hafervollkornflocken* 24%; Dinkelvollkorn - grieß* 23%; Dinkelvollkornflocken* 16%; Cornflakes* (Maismehl*; Rohrohrzucker*; Meersalz); Zwiebeln* 5;7 %; Lauch* 4;4%; Karotten* 4;3 %; Sonnenblumenöl*; Meersalz; Tomatenpulver*; Zucchini*; Knoblauch*; Gewürze* (Pfeffer*; Macis*; Kur - kuma*); Kräuter* (Liebstöckelblätter*; Oregano*) *aus biologischer Landwirtschaft Allergenen: Gluten Sporen: Selderij; Eieren; Melk; Mosterd; Soja","0","0","1","0","german: the sea grains* 24%; whole grain spelled - semolina* 23%; wholemeal spelled flakes* 16%; cornflakes* (corn flour*; pipe sugar*; sea-salt); onion* 5;7 %; leek* 4;4%; carrot* 4;3 %; sunflower oil*; sea-salt; tomato*; zucchini*; garlic*; spices* (pepper*; macis*; where - same to you*); herbs* (lovelage leaves*; oregano*) *out of biological agriculture allergen: gluten trace: celery; eggs; milk; mustard; soy bean","0","0","0","open_food_facts","1"
"0","0","1","4104420020443","1","2","0","24% volkoren havervlokken|23% Volkoren speltgriesmeel|16% volkoren speltvlokken|cornflakes|maïsmeel|ruwe rietsuiker|zeezout|5;7% uien|4;4% prei|4;3% wortel|zonnebloemolie|zeezout|tomatenpoeder|courgettes|knoflook|kruiden|peper|foelie|kurkuma|kruiden|lavas|","0","0","1","1","24% whole grain oat flakes|23% whole grain spelled semolina|16% whole grain speltvlokken|cornflakes|corn flour|rough cane sugar|sea salt|5;7% onions|4;4% prei|4;3% wortel|sunflower oil|sea salt|tomatenpoeder|courgettes|knoflook|spices|peper|foelie|turmeric|spices|lavas|","0","0","0","piccantino","1"
"0","0","0","4104420036826","0","0","0","Duits: Grüntee","0","0","0","0","german: tea","0","0","0","alnatura","0"
"0","0","0","4104420036826","0","0","0","Zutaten / Inhaltsstoffe: Grüntee*. * aus ökologischer Landwirtschaft ** aus biologisch-dynamischer Landwirtschaft",,"0","0","0","ingredients / Inhaltsstoffe: tea*. * out of ecological agriculture ** out of biologisch-dynamischer agriculture","0","0",,"dasistdrin","0"
"0","0","0","4104420036826","0","0","0","Grüner Tee* *aus biologischer Landwirtschaft.","0","0","0","0","greener Tee* *out of biological agriculture.","0","0","0","migipedia","0"
"0","0","0","4104420036826","0","0","0","Duits: Grüntee","0","0","0","0","german: tea","0","0","0","open_food_facts","0"
"0","0","0","4104420206618","0","0","0","Frans: Mais 94%; Amaranth 4%; Fenchelsamen; Meersalz Sporen: Soja","0","0","0","0","frans: more 94%; amaranth 4%; fennel seeds; sea-salt trace: soy bean","0","0","0","alnatura","1"
"0","0","0","4104420206618","0","0","0","Frans: Mais 94%; Amaranth 4%; Fenchelsamen; Meersalz Sporen: Soja","0","0","0","0","frans: more 94%; amaranth 4%; fennel seeds; sea-salt trace: soy bean","0","0","0","open_food_facts","1"
"0","0","0","4104420028647","0","0","0","Duits: Wasser; Knoblauch 15%; Sojasauce (Wasser; Sojabohnen; Meersalz); Meersalz; Chilipulver 4;5%; Rohrohrzucker; Rote-Bete-Pulver ; Tomatenmark; Zitronenschalenpaste (Rübenzucker; Zitronen; Zitronenöl); Kurkuma; Paprika; Zitronensaftkonzentrat; Zwiebeln; Zitronengras; Maisstärke; Ingwer; Galgant; Koriander; Kreuzkümmel Allergenen: Soja","0","0","0","0","german: water; garlic 15%; soy sauce (water; soybeans; sea-salt); sea-salt; chili powder 4;5%; pipe sugar; Rote-Bete-Pulver ; tomato; lemon (beet sugar; lemons; lemon oil); turmeric; paprika; lemon juice concentrate; onion; lemon grass; corn starch; ginger; galgant; cilantro; cumin allergen: soy bean","0","0","0","alnatura","2"
"0","0","0","4104420028647","0","0","0","Zutaten / Inhaltsstoffe: Wasser; Knoblauch* (15%); Sojasauce* (Wasser; Sojabohnen*; Meersalz); Meersalz; Chilipulver* (4;5%); Rohrohrzucker*; Rote-Bete-Pulver*; Tomatenmark*; Zitronenschalenpaste* (Rübenzucker*; Zitronen*; Zitronenöl*); Kurkuma*; Paprika*; Zitronensaftkonzentrat*; Zwiebeln*; Zitronengras*; Maisstärke*; Ingwer*; Galgant*; Koriander*; Kreuzkümmel*. * aus ökologischer Landwirtschaft ** aus biologisch-dynamischer Landwirtschaft",,"0","0","0","ingredients / Inhaltsstoffe: water; garlic* (15%); soy sauce* (water; soybeans*; sea-salt); sea-salt; chili powder* (4;5%); pipe sugar*; Rote-Bete-Pulver*; tomato*; lemon* (beet sugar*; lemons*; lemon oil*); turmeric*; paprika*; lemon juice concentrate*; onion*; lemon grass*; corn starch*; ginger*; galgant*; cilantro*; cumin*. * out of ecological agriculture ** out of biologisch-dynamischer agriculture","0","0",,"dasistdrin","2"
